png_path,tif_source,label_int,gx,gy,split_bloque
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0091_lat-5.61690_lon-56.06772_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,197,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0092_lat-5.61690_lon-56.05622_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,198,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0093_lat-5.61690_lon-56.04472_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,199,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0094_lat-5.61690_lon-56.03322_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,200,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0095_lat-5.61690_lon-56.02173_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,201,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0096_lat-5.61690_lon-56.01023_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,202,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0097_lat-5.61690_lon-55.99873_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,203,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0098_lat-5.61690_lon-55.98723_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,204,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0099_lat-5.61690_lon-55.97573_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,205,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0100_lat-5.61690_lon-55.96423_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,206,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0101_lat-5.61690_lon-55.95274_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,207,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0102_lat-5.61690_lon-55.94124_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,208,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0103_lat-5.61690_lon-55.92974_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,209,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0104_lat-5.61690_lon-55.91824_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,210,97,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000013568_r0097_c0105_lat-5.61690_lon-55.90674_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000013568.tif,0,211,97,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0000_c0012_lat-4.50155_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,0,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0000_c0013_lat-4.50155_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,0,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0001_c0012_lat-4.51305_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,1,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0001_c0013_lat-4.51305_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,1,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0002_c0012_lat-4.52454_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,2,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0002_c0013_lat-4.52454_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,2,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0003_c0012_lat-4.53604_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,3,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0003_c0013_lat-4.53604_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,3,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0004_c0012_lat-4.54754_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,4,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0004_c0013_lat-4.54754_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,4,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0005_c0012_lat-4.55904_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,5,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0005_c0013_lat-4.55904_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,5,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0006_c0012_lat-4.57054_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,6,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0006_c0013_lat-4.57054_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,6,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0007_c0012_lat-4.58204_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,7,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0007_c0013_lat-4.58204_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,7,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0008_c0012_lat-4.59354_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,8,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0008_c0013_lat-4.59354_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,8,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0009_c0012_lat-4.60503_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,9,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0009_c0013_lat-4.60503_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,9,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0010_c0012_lat-4.61653_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,10,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0010_c0013_lat-4.61653_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,10,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0011_c0012_lat-4.62803_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,11,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0011_c0013_lat-4.62803_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,11,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0012_c0012_lat-4.63953_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,12,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0012_c0013_lat-4.63953_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,12,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0013_c0012_lat-4.65103_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,13,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0013_c0013_lat-4.65103_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,13,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0014_c0012_lat-4.66253_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,14,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0014_c0013_lat-4.66253_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,14,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0015_c0012_lat-4.67402_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,15,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0015_c0013_lat-4.67402_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,15,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0016_c0012_lat-4.68552_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,16,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0016_c0013_lat-4.68552_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,16,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0017_c0012_lat-4.69702_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,17,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0017_c0013_lat-4.69702_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,17,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0018_c0012_lat-4.70852_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,18,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0018_c0013_lat-4.70852_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,18,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0019_c0012_lat-4.72002_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,19,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0019_c0013_lat-4.72002_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,19,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0020_c0012_lat-4.73152_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,20,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0020_c0013_lat-4.73152_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,20,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0021_c0012_lat-4.74301_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,21,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0021_c0013_lat-4.74301_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,21,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0022_c0012_lat-4.75451_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,22,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0022_c0013_lat-4.75451_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,22,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0023_c0012_lat-4.76601_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,23,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0023_c0013_lat-4.76601_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,23,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0024_c0012_lat-4.77751_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,24,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0024_c0013_lat-4.77751_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,24,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0025_c0012_lat-4.78901_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,25,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0025_c0013_lat-4.78901_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,25,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0026_c0012_lat-4.80051_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,26,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0026_c0013_lat-4.80051_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,26,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0027_c0012_lat-4.81201_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,27,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0027_c0013_lat-4.81201_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,27,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0028_c0012_lat-4.82350_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,28,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0028_c0013_lat-4.82350_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,28,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0029_c0012_lat-4.83500_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,29,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0029_c0013_lat-4.83500_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,29,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0012_lat-4.84650_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,30,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0013_lat-4.84650_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0074_lat-4.84650_lon-55.04436_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,286,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0075_lat-4.84650_lon-55.03286_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,287,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0076_lat-4.84650_lon-55.02136_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,288,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0077_lat-4.84650_lon-55.00986_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,289,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0078_lat-4.84650_lon-54.99837_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,290,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0079_lat-4.84650_lon-54.98687_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,291,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0080_lat-4.84650_lon-54.97537_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,292,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0081_lat-4.84650_lon-54.96387_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,293,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0082_lat-4.84650_lon-54.95237_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,294,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0083_lat-4.84650_lon-54.94087_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,295,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0084_lat-4.84650_lon-54.92937_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,296,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0085_lat-4.84650_lon-54.91788_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,297,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0086_lat-4.84650_lon-54.90638_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,298,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0087_lat-4.84650_lon-54.89488_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,299,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0088_lat-4.84650_lon-54.88338_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,300,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0089_lat-4.84650_lon-54.87188_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,301,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0090_lat-4.84650_lon-54.86038_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,302,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0091_lat-4.84650_lon-54.84889_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,303,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0092_lat-4.84650_lon-54.83739_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,304,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0093_lat-4.84650_lon-54.82589_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,305,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0094_lat-4.84650_lon-54.81439_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,306,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0095_lat-4.84650_lon-54.80289_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,307,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0096_lat-4.84650_lon-54.79139_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,308,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0097_lat-4.84650_lon-54.77989_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,309,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0098_lat-4.84650_lon-54.76840_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,310,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0099_lat-4.84650_lon-54.75690_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,311,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0100_lat-4.84650_lon-54.74540_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,312,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0101_lat-4.84650_lon-54.73390_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,313,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0102_lat-4.84650_lon-54.72240_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,314,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0103_lat-4.84650_lon-54.71090_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,315,30,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0030_c0104_lat-4.84650_lon-54.69941_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,316,30,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0012_lat-4.85800_lon-55.75726_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,224,31,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0013_lat-4.85800_lon-55.74576_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,1,225,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0074_lat-4.85800_lon-55.04436_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,286,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0075_lat-4.85800_lon-55.03286_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,287,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0076_lat-4.85800_lon-55.02136_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,288,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0077_lat-4.85800_lon-55.00986_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,289,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0078_lat-4.85800_lon-54.99837_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,290,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0079_lat-4.85800_lon-54.98687_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,291,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0080_lat-4.85800_lon-54.97537_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,292,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0081_lat-4.85800_lon-54.96387_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,293,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0082_lat-4.85800_lon-54.95237_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,294,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0083_lat-4.85800_lon-54.94087_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,295,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0084_lat-4.85800_lon-54.92937_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,296,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0085_lat-4.85800_lon-54.91788_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,297,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0086_lat-4.85800_lon-54.90638_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,298,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0087_lat-4.85800_lon-54.89488_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,299,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0088_lat-4.85800_lon-54.88338_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,300,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0089_lat-4.85800_lon-54.87188_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,301,31,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000027136_r0031_c0090_lat-4.85800_lon-54.86038_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000027136.tif,0,302,31,train
